im_166.6deg_frame_1,16.0,14.0,16.0,15.0,16.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,18.0,19.0,24.0,29.0,46.0,69.0,92.0,127.0,145.0,184.0,189.0,216.0,212.0,208.0,196.0,180.0,156.0,126.0,99.0,77.0,56.0,40.0,28.0,22.0,20.0,19.0,22.0,25.0,25.0,24.0,23.0,20.0,19.0,17.0,16.0,13.0,16.0,13.0
im_175.0deg_frame_1,16.0,13.0,16.0,13.0,16.0,13.0,16.0,15.0,16.0,14.0,16.0,14.0,16.0,16.0,19.0,25.0,36.0,54.0,78.0,103.0,137.0,157.0,190.0,205.0,218.0,209.0,206.0,179.0,159.0,116.0,95.0,65.0,49.0,34.0,26.0,21.0,19.0,19.0,20.0,21.0,24.0,21.0,21.0,21.0,19.0,17.0,16.0,16.0,16.0,16.0
im_172.1deg_frame_1,16.0,13.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,16.0,19.0,27.0,41.0,59.0,86.0,110.0,147.0,173.0,205.0,216.0,229.0,220.0,214.0,184.0,158.0,118.0,92.0,66.0,46.0,32.0,24.0,20.0,18.0,18.0,20.0,21.0,20.0,21.0,21.0,20.0,19.0,18.0,17.0,15.0,16.0,14.0
im_169.3deg_frame_1,16.0,13.0,16.0,13.0,16.0,14.0,16.0,15.0,17.0,18.0,18.0,17.0,17.0,18.0,21.0,28.0,38.0,56.0,79.0,114.0,141.0,170.0,192.0,213.0,214.0,217.0,198.0,184.0,150.0,119.0,91.0,67.0,44.0,33.0,25.0,23.0,21.0,22.0,22.0,22.0,22.0,23.0,21.0,19.0,18.0,16.0,16.0,14.0,16.0,14.0
im_184.2deg_frame_1,16.0,12.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,16.0,16.0,18.0,17.0,18.0,22.0,28.0,39.0,56.0,77.0,104.0,127.0,152.0,164.0,182.0,179.0,181.0,162.0,142.0,114.0,93.0,67.0,51.0,36.0,28.0,23.0,23.0,23.0,25.0,28.0,27.0,25.0,25.0,23.0,21.0,21.0,20.0,19.0,19.0,17.0,17.0
im_181.1deg_frame_1,16.0,13.0,16.0,14.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0,15.0,17.0,17.0,21.0,26.0,36.0,48.0,62.0,88.0,111.0,141.0,155.0,181.0,180.0,185.0,178.0,157.0,125.0,101.0,74.0,57.0,41.0,31.0,24.0,20.0,19.0,18.0,19.0,18.0,19.0,19.0,19.0,20.0,20.0,18.0,19.0,18.0,16.0,16.0
im_178.0deg_frame_1,14.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,15.0,16.0,14.0,16.0,18.0,21.0,29.0,41.0,60.0,87.0,114.0,140.0,164.0,191.0,198.0,208.0,195.0,184.0,153.0,127.0,100.0,76.0,52.0,37.0,26.0,23.0,20.0,22.0,24.0,24.0,25.0,24.0,23.0,23.0,21.0,20.0,17.0,17.0,17.0,16.0
im_191.0deg_frame_1,13.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,16.0,16.0,18.0,21.0,25.0,32.0,41.0,51.0,68.0,85.0,106.0,122.0,139.0,149.0,156.0,144.0,140.0,120.0,103.0,85.0,67.0,50.0,38.0,31.0,26.0,25.0,26.0,26.0,28.0,27.0,27.0,26.0,24.0,24.0,24.0,21.0,20.0,19.0,18.0,19.0
im_187.5deg_frame_1,16.0,13.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,15.0,16.0,15.0,17.0,19.0,24.0,32.0,42.0,59.0,77.0,100.0,126.0,140.0,168.0,173.0,176.0,167.0,164.0,137.0,115.0,89.0,70.0,48.0,33.0,25.0,21.0,20.0,22.0,23.0,24.0,24.0,25.0,25.0,26.0,22.0,22.0,22.0,21.0,21.0,19.0,18.0
im_202.9deg_frame_1,13.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0,14.0,16.0,15.0,16.0,15.0,17.0,16.0,19.0,25.0,29.0,40.0,52.0,67.0,80.0,88.0,98.0,98.0,101.0,94.0,92.0,78.0,67.0,50.0,41.0,37.0,31.0,27.0,25.0,27.0,28.0,27.0,25.0,25.0,24.0,24.0,23.0,24.0,26.0,25.0,26.0,22.0,21.0
